lote,tiempo_h,estrategia,particion,penicilina_g_l,aireacion,azucar_l_h,acido_l_h,base_l_h,refrigeracion_l_h,calefaccion_l_h,agua_l_h,presion_bar,extraccion_l_h,oxigeno_disuelto_mg_l,volumen_l,peso_kg,ph,temperatura_c,co2_gas,paa_alimentacion_l_h,aceite_l_h,o2_gas
15,52.4,Receta,Prueba normal,4.6823,60,65,0.0,58.646,207.02,0.17974,500,1.1,0,11.831,64514,69997.0,6.5035,25.100000000000023,1.3754,10.0,35,0.19167
15,52.6,Receta,Prueba normal,4.7227,60,65,0.0,57.758,196.15,0.017974,500,1.1,0,11.834,64634,70128.0,6.4992,25.03000000000003,1.3797,10.0,35,0.19169
15,52.8,Receta,Prueba normal,4.7631,60,65,0.0,58.592,182.54,0.0017974,500,1.1,0,11.906,64755,70259.0,6.4962,24.960000000000036,1.384,10.0,35,0.19177
15,53.0,Receta,Prueba normal,4.8032,60,65,0.0,60.622,166.2,0.00017974,500,1.1,0,11.938,64876,70391.0,6.494,24.910000000000025,1.3883,10.0,35,0.19174
15,53.2,Receta,Prueba normal,4.8436,60,65,0.0,63.542,152.5,0.0001,500,1.1,0,11.957,64998,70523.0,6.4945,24.860000000000014,1.3925,10.0,35,0.19164
15,53.4,Receta,Prueba normal,4.884,60,65,0.0,66.257,139.97,0.0001,500,1.1,0,11.985,65120,70656.0,6.4973,24.83000000000004,1.3968,10.0,35,0.19167
15,53.6,Receta,Prueba normal,4.9243,60,65,0.0,67.86,130.77,0.0001,500,1.1,0,11.986,65243,70789.0,6.5012,24.80000000000001,1.401,10.0,35,0.19163
15,53.8,Receta,Prueba normal,4.9646,60,65,0.0,67.882,119.55,0.0001,500,1.1,0,11.989,65366,70922.0,6.5032,24.77000000000004,1.4053,10.0,35,0.19161
15,54.0,Receta,Prueba normal,5.0045,60,65,0.0,67.123,35.864,137.02,500,1.1,0,11.987,65488,71055.0,6.5033,25.189999999999998,1.4096,10.0,35,0.19162
15,54.2,Receta,Prueba normal,5.0443,60,65,0.0,66.336,177.58,13.702,500,1.1,0,12.069,65610,71188.0,6.504,25.160000000000025,1.4138,10.0,35,0.19179
15,54.4,Receta,Prueba normal,5.084,60,65,0.0,65.234,175.6,1.3702,500,1.1,0,12.04,65732,71320.0,6.504,25.08000000000004,1.4181,10.0,35,0.19167
15,54.6,Receta,Prueba normal,5.1237,60,65,0.0,64.154,162.09,0.13702,500,1.1,0,12.085,65854,71452.0,6.5046,25.010000000000048,1.4223,10.0,35,0.19168
15,54.8,Receta,Prueba normal,5.1632,60,65,0.0,62.834,145.01,0.013702,500,1.1,0,12.042,65976,71585.0,6.5039,24.939999999999998,1.4266,10.0,35,0.19153
15,55.0,Receta,Prueba normal,5.2029,60,65,0.0,61.798,128.5,0.0013702,500,1.1,0,12.109,66097,71716.0,6.5017,24.890000000000043,1.4308,10.0,35,0.19147
15,55.2,Receta,Prueba normal,5.2422,60,65,0.0,61.624,113.88,0.00013702,500,1.1,0,12.126,66218,71848.0,6.501,24.83000000000004,1.435,10.0,35,0.19142
15,55.4,Receta,Prueba normal,5.2814,60,65,0.0,61.724,97.524,0.0001,500,1.1,0,12.153,66340,71980.0,6.5005,24.80000000000001,1.4392,10.0,35,0.19143
15,55.6,Receta,Prueba normal,5.32,60,65,0.0,62.047,29.257,106.78,500,1.1,0,12.225,66461,72112.0,6.5019,25.110000000000014,1.4433,10.0,35,0.19154
15,55.8,Receta,Prueba normal,5.3587,60,65,0.0,61.802,136.4,10.678,500,1.1,0,12.221,66582,72243.0,6.5018,25.07000000000005,1.4475,10.0,35,0.19148
15,56.0,Receta,Prueba normal,5.3974,60,65,0.0,61.616,130.07,1.0678,500,1.1,0,12.224,66703,72375.0,6.5026,25.0,1.4516,10.0,35,0.19149
15,56.2,Receta,Prueba normal,5.436,60,72,0.0,61.095,115.45,0.10678,500,1.1,0,12.096,66826,72508.0,6.5019,24.960000000000036,1.4559,10.0,34,0.19122
15,56.4,Receta,Prueba normal,5.4747,60,72,0.0,60.862,105.7,0.010678,500,1.1,0,12.065,66948,72641.0,6.5006,24.930000000000007,1.4604,10.0,34,0.19108
15,56.6,Receta,Prueba normal,5.513,60,72,0.0,61.141,99.317,0.0010678,500,1.1,0,12.046,67071,72775.0,6.5006,24.900000000000034,1.4649,10.0,34,0.19092
15,56.8,Receta,Prueba normal,5.5513,60,72,0.0,61.415,94.055,0.00010678,500,1.1,0,12.065,67193,72908.0,6.5015,24.890000000000043,1.4694,10.0,34,0.19091
15,57.0,Receta,Prueba normal,5.5892,60,72,0.0,61.341,91.265,0.0001,500,1.1,0,12.077,67316,73041.0,6.5014,24.870000000000005,1.4739,10.0,34,0.19091
15,57.2,Receta,Prueba normal,5.6275,60,72,0.0,61.323,86.676,0.0001,500,1.1,0,12.104,67438,73175.0,6.5006,24.850000000000023,1.4784,10.0,34,0.19092
15,57.4,Receta,Prueba normal,5.6657,60,72,0.0,61.615,79.758,0.0001,500,1.1,0,12.114,67561,73308.0,6.5006,24.83000000000004,1.483,10.0,34,0.19093
15,57.6,Receta,Prueba normal,5.7039,60,72,0.0,61.899,74.07,0.0001,500,1.1,0,12.116,67684,73442.0,6.5002,24.82000000000005,1.4875,10.0,34,0.19086
15,57.8,Receta,Prueba normal,5.7423,60,72,0.0,62.33,69.61,0.0001,500,1.1,0,12.17,67806,73575.0,6.5006,24.810000000000002,1.492,10.0,34,0.19095
15,58.0,Receta,Prueba normal,5.7809,60,72,0.0,62.617,63.675,0.0001,500,1.1,0,12.214,67929,73709.0,6.5003,24.79000000000002,1.4965,10.0,34,0.19098
15,58.2,Receta,Prueba normal,5.8193,60,72,0.0,63.032,19.102,74.437,500,1.1,0,12.233,68052,73843.0,6.5008,25.03000000000003,1.501,10.0,34,0.19104
15,58.4,Receta,Prueba normal,5.8576,60,72,0.0,63.223,97.064,7.4437,500,1.1,0,12.255,68175,73976.0,6.5025,25.010000000000048,1.5054,10.0,34,0.19098
15,58.6,Receta,Prueba normal,5.8961,60,72,0.0,62.744,95.321,0.74437,500,1.1,0,12.237,68297,74110.0,6.5036,24.960000000000036,1.5099,10.0,34,0.19081
15,58.8,Receta,Prueba normal,5.9348,60,72,0.0,61.843,86.482,0.074437,500,1.1,0,12.214,68420,74243.0,6.5034,24.930000000000007,1.5144,10.0,34,0.19063
15,59.0,Receta,Prueba normal,5.9731,60,72,0.0,61.02,80.367,0.0074437,500,1.1,0,12.189,68542,74377.0,6.5016,24.910000000000025,1.5189,10.0,34,0.19042
15,59.2,Receta,Prueba normal,6.0115,60,72,0.0,60.889,74.789,0.00074437,500,1.1,0,12.146,68665,74510.0,6.5,24.890000000000043,1.5235,10.0,34,0.19022
15,59.4,Receta,Prueba normal,6.05,60,72,0.0,61.412,69.769,0.0001,500,1.1,0,12.182,68787,74643.0,6.4992,24.870000000000005,1.5281,10.0,34,0.19018
15,59.6,Receta,Prueba normal,6.0885,60,72,0.0,62.266,64.507,0.0001,500,1.1,0,12.203,68910,74777.0,6.499,24.860000000000014,1.5327,10.0,34,0.19018
15,59.8,Receta,Prueba normal,6.127,60,72,0.0,63.188,61.534,0.0001,500,1.1,0,12.216,69032,74911.0,6.4993,24.840000000000032,1.5373,10.0,34,0.19009
15,60.0,Receta,Prueba normal,6.1658,60,72,0.0,64.001,57.507,0.0001,500,1.1,0,12.195,69155,75045.0,6.5002,24.840000000000032,1.5419,10.0,34,0.1899
15,60.2,Receta,Prueba normal,6.2044,60,76,0.0,64.433,56.289,0.0001,500,1.1,0,12.151,69279,75180.0,6.5003,24.840000000000032,1.5466,10.0,33,0.18974
15,60.4,Receta,Prueba normal,6.243,60,76,0.0,64.825,56.119,0.0001,500,1.1,0,12.156,69403,75315.0,6.5011,24.850000000000023,1.5513,10.0,33,0.18965
15,60.6,Receta,Prueba normal,6.2818,60,76,0.0,64.905,57.504,0.0001,500,1.1,0,12.193,69527,75450.0,6.5018,24.850000000000023,1.556,10.0,33,0.18957
15,60.8,Receta,Prueba normal,6.3213,60,76,0.0,64.71,57.991,0.0001,500,1.1,0,12.205,69651,75585.0,6.5027,24.850000000000023,1.5607,10.0,33,0.18937
15,61.0,Receta,Prueba normal,6.3611,60,76,0.0,64.136,57.788,0.0001,500,1.1,0,12.264,69774,75720.0,6.5038,24.840000000000032,1.5653,10.0,33,0.18941
15,61.2,Receta,Prueba normal,6.401,60,76,0.0,63.138,55.448,0.0001,500,1.1,0,12.255,69898,75855.0,6.505,24.840000000000032,1.5699,10.0,33,0.18937
15,61.4,Receta,Prueba normal,6.4414,60,76,0.0,61.677,54.279,0.0001,500,1.1,0,12.314,70021,75989.0,6.506,24.83000000000004,1.5745,10.0,33,0.18951
15,61.6,Receta,Prueba normal,6.4818,60,76,0.0,59.803,50.9,0.0001,500,1.1,0,12.362,70144,76123.0,6.5065,24.82000000000005,1.579,10.0,33,0.18957
15,61.8,Receta,Prueba normal,6.5222,60,76,0.0,57.718,47.03,0.0001,500,1.1,0,12.346,70266,76257.0,6.5071,24.82000000000005,1.5836,10.0,33,0.18938
15,62.0,Receta,Prueba normal,6.5621,60,76,0.0,55.385,44.21,0.0001,500,1.1,0,12.35,70388,76390.0,6.5061,24.82000000000005,1.5881,10.0,33,0.1893
15,62.2,Receta,Prueba normal,6.6019,60,76,0.0,53.456,42.99,0.0001,500,1.1,0,12.304,70510,76522.0,6.5023,24.82000000000005,1.5927,10.0,33,0.1891
15,62.4,Receta,Prueba normal,6.642,60,76,0.0,53.062,42.622,0.0001,500,1.1,0,12.321,70631,76655.0,6.4995,24.82000000000005,1.5973,10.0,33,0.1891
15,62.6,Receta,Prueba normal,6.6821,60,76,0.0,53.788,42.448,0.0001,500,1.1,0,12.316,70752,76788.0,6.4964,24.82000000000005,1.602,10.0,33,0.18899
15,62.8,Receta,Prueba normal,6.722,60,76,0.0,55.76,42.456,0.0001,500,1.1,0,12.339,70874,76921.0,6.4952,24.83000000000004,1.6066,10.0,33,0.18907
15,63.0,Receta,Prueba normal,6.7618,60,76,0.0,58.204,42.764,0.0001,500,1.1,0,12.385,70997,77055.0,6.4953,24.83000000000004,1.6113,10.0,33,0.18917
15,63.2,Receta,Prueba normal,6.8008,60,76,0.0,60.592,41.632,0.0001,500,1.1,0,12.342,71120,77189.0,6.4964,24.83000000000004,1.616,10.0,33,0.18899
15,63.4,Receta,Prueba normal,6.8406,60,76,0.0,62.564,41.941,0.0001,500,1.1,0,12.438,71243,77324.0,6.4981,24.83000000000004,1.6208,10.0,33,0.18916
15,63.6,Receta,Prueba normal,6.8804,60,76,0.0,63.828,40.923,0.0001,500,1.1,0,12.47,71366,77459.0,6.4997,24.83000000000004,1.6254,10.0,33,0.18912
15,63.8,Receta,Prueba normal,6.9204,60,76,0.0,64.449,38.609,0.0001,500,1.1,0,12.509,71490,77594.0,6.5016,24.82000000000005,1.63,10.0,33,0.18921
15,64.0,Receta,Prueba normal,6.9604,60,76,0.0,64.315,36.61,0.0001,500,1.1,0,12.524,71614,77729.0,6.5025,24.82000000000005,1.6346,10.0,33,0.18908
15,64.2,Receta,Prueba normal,7.0,60,80,0.0,63.844,34.875,0.0001,500,1.1,0,12.477,71738,77865.0,6.5014,24.83000000000004,1.6393,10.0,32,0.18889
15,64.4,Receta,Prueba normal,7.0397,60,80,0.0,63.827,35.606,0.0001,500,1.1,0,12.556,71862,78000.0,6.5013,24.83000000000004,1.644,10.0,32,0.189
15,64.6,Receta,Prueba normal,7.0802,60,80,0.0,63.821,35.898,0.0001,500,1.1,0,12.538,71986,78136.0,6.5006,24.83000000000004,1.6487,10.0,32,0.18885
15,64.8,Receta,Prueba normal,7.1205,60,80,0.0,64.11,36.106,0.0001,500,1.1,0,12.572,72111,78272.0,6.5008,24.83000000000004,1.6533,10.0,32,0.18877
15,65.0,Receta,Prueba normal,7.1611,60,80,0.0,64.304,35.677,0.0001,500,1.1,0,12.583,72235,78407.0,6.4999,24.83000000000004,1.6579,10.0,32,0.18874
15,65.2,Receta,Prueba normal,7.2021,60,80,0.0,64.85,35.239,0.0001,500,1.1,0,12.647,72359,78543.0,6.4996,24.83000000000004,1.6625,10.0,32,0.18876
15,65.4,Receta,Prueba normal,7.2431,60,80,0.0,65.525,33.547,0.0001,500,1.1,0,12.672,72484,78679.0,6.4997,24.83000000000004,1.6671,10.0,32,0.18872
15,65.6,Receta,Prueba normal,7.2843,60,80,0.0,66.153,31.832,0.0001,500,1.1,0,12.701,72608,78815.0,6.5006,24.83000000000004,1.6716,10.0,32,0.18874
15,65.8,Receta,Prueba normal,7.3254,60,80,0.0,66.426,30.479,0.0001,500,1.1,0,12.727,72733,78951.0,6.502,24.82000000000005,1.6761,10.0,32,0.18876
15,66.0,Receta,Prueba normal,7.3665,60,80,0.0,66.127,29.118,0.0001,500,1.1,0,12.795,72858,79087.0,6.5039,24.82000000000005,1.6806,10.0,32,0.18891
15,66.2,Receta,Prueba normal,7.4077,60,80,0.0,65.08,27.099,0.0001,500,1.1,0,12.839,72982,79223.0,6.5059,24.82000000000005,1.685,10.0,32,0.18889
15,66.4,Receta,Prueba normal,7.4488,60,80,0.0,63.231,24.922,0.0001,500,1.1,0,12.858,73106,79358.0,6.5065,24.82000000000005,1.6894,10.0,32,0.18884
15,66.6,Receta,Prueba normal,7.4902,60,80,0.0,61.158,23.461,0.0001,500,1.1,0,12.895,73230,79493.0,6.5058,24.82000000000005,1.6938,10.0,32,0.18891
15,66.8,Receta,Prueba normal,7.5316,60,80,0.0,59.377,22.612,0.0001,500,1.1,0,12.929,73353,79627.0,6.5051,24.82000000000005,1.6981,10.0,32,0.18897
15,67.0,Receta,Prueba normal,7.5728,60,80,0.0,57.846,21.92,0.0001,500,1.1,0,12.913,73476,79761.0,6.5045,24.82000000000005,1.7025,10.0,32,0.18881
15,67.2,Receta,Prueba normal,7.6136,60,80,0.0,56.58,22.252,0.0001,500,1.1,0,12.995,73598,79895.0,6.5023,24.82000000000005,1.7068,10.0,32,0.18894
15,67.4,Receta,Prueba normal,7.6544,60,80,0.0,56.173,21.382,0.0001,500,1.1,0,13.055,73721,80029.0,6.4993,24.82000000000005,1.711,10.0,32,0.18903
15,67.6,Receta,Prueba normal,7.6952,60,80,0.0,56.96,19.846,0.0001,500,1.1,0,13.092,73844,80163.0,6.4973,24.82000000000005,1.7152,10.0,32,0.189
15,67.8,Receta,Prueba normal,7.736,60,80,0.0,58.557,18.054,0.0001,500,1.1,0,13.154,73967,80297.0,6.4963,24.82000000000005,1.7193,10.0,32,0.18904
15,68.0,Receta,Prueba normal,7.7769,60,80,0.0,60.556,15.317,0.0001,500,1.1,0,13.224,74090,80431.0,6.4982,24.810000000000002,1.7234,10.0,32,0.18918
15,68.2,Receta,Prueba normal,7.8179,60,84,0.0,61.794,12.002,0.0001,500,1.1,0,13.238,74214,80566.0,6.5008,24.810000000000002,1.7274,10.0,31,0.18914
15,68.4,Receta,Prueba normal,7.859,60,84,0.0,61.98,10.002,0.0001,500,1.1,0,13.216,74339,80702.0,6.504,24.810000000000002,1.7315,10.0,31,0.18896
15,68.6,Receta,Prueba normal,7.9002,60,84,0.0,60.891,9.1718,0.0001,500,1.1,0,13.213,74463,80837.0,6.5062,24.82000000000005,1.7357,10.0,31,0.18889
15,68.8,Receta,Prueba normal,7.9417,60,84,0.0,58.935,9.3823,0.0001,500,1.1,0,13.168,74587,80972.0,6.5066,24.82000000000005,1.7399,10.0,31,0.18874
15,69.0,Receta,Prueba normal,7.983,60,84,0.0,56.83,11.372,0.0001,500,1.1,0,13.201,74710,81107.0,6.5073,24.83000000000004,1.7442,10.0,31,0.18879
15,69.2,Receta,Prueba normal,8.0235,60,84,0.0,54.409,13.183,0.0001,500,1.1,0,13.223,74833,81241.0,6.5075,24.840000000000032,1.7485,10.0,31,0.18871
15,69.4,Receta,Prueba normal,8.0641,60,84,0.0,51.923,14.523,0.0001,500,1.1,0,13.29,74956,81374.0,6.5073,24.840000000000032,1.7527,10.0,31,0.18882
15,69.6,Receta,Prueba normal,8.1048,60,84,0.0,49.527,15.143,0.0001,500,1.1,0,13.292,75077,81507.0,6.505,24.850000000000023,1.7569,10.0,31,0.18879
15,69.8,Receta,Prueba normal,8.1455,60,84,0.0,48.039,16.548,0.0001,500,1.1,0,13.302,75199,81640.0,6.5025,24.850000000000023,1.7611,10.0,31,0.18866
15,70.0,Receta,Prueba normal,8.186,60,84,0.0,47.542,17.797,0.0001,500,1.1,0,13.33,75320,81773.0,6.5003,24.860000000000014,1.7653,10.0,31,0.18871
15,70.2,Receta,Prueba normal,8.2263,60,84,0.0,47.936,19.318,0.0001,500,1.1,0,13.355,75442,81905.0,6.4986,24.860000000000014,1.7695,10.0,31,0.18871
15,70.4,Receta,Prueba normal,8.2668,60,84,0.0,49.005,20.343,0.0001,500,1.1,0,13.344,75564,82038.0,6.4961,24.860000000000014,1.7738,10.0,31,0.18855
15,70.6,Receta,Prueba normal,8.3073,60,84,0.0,51.101,21.708,0.0001,500,1.1,0,13.334,75686,82172.0,6.4956,24.870000000000005,1.7781,10.0,31,0.18839
15,70.8,Receta,Prueba normal,8.348,60,84,0.0,53.384,23.508,0.0001,500,1.1,0,13.33,75808,82306.0,6.4957,24.870000000000005,1.7824,10.0,31,0.18829
15,71.0,Receta,Prueba normal,8.3886,60,84,0.0,55.638,25.968,0.0001,500,1.1,0,13.388,75931,82440.0,6.4975,24.870000000000005,1.7867,10.0,31,0.18828
15,71.2,Receta,Prueba normal,8.4289,60,84,0.0,57.154,26.799,0.0001,500,1.1,0,13.449,76055,82575.0,6.4998,24.870000000000005,1.791,10.0,31,0.18833
15,71.4,Receta,Prueba normal,8.469,60,84,0.0,57.737,26.574,0.0001,500,1.1,0,13.501,76178,82710.0,6.5015,24.860000000000014,1.7952,10.0,31,0.18838
15,71.6,Receta,Prueba normal,8.5089,60,84,0.0,57.65,25.403,0.0001,500,1.1,0,13.488,76302,82844.0,6.5025,24.860000000000014,1.7994,10.0,31,0.18824
15,71.8,Receta,Prueba normal,8.5489,60,84,0.0,57.182,25.087,0.0001,500,1.1,0,13.501,76425,82979.0,6.5032,24.860000000000014,1.8036,10.0,31,0.18814
15,72.0,Receta,Prueba normal,8.5884,60,84,0.0,56.418,25.026,0.0001,500,1.1,0,13.562,76548,83113.0,6.5039,24.860000000000014,1.8078,10.0,31,0.18822
15,72.2,Receta,Prueba normal,8.6283,60,90,0.0,55.381,24.325,0.0001,500,1.1,0,13.461,76672,83249.0,6.5016,24.860000000000014,1.8122,10.0,30,0.18781
15,72.4,Receta,Prueba normal,8.6678,60,90,0.0,55.28,26.674,0.0001,500,1.1,0,13.471,76796,83385.0,6.4996,24.870000000000005,1.8166,10.0,30,0.18765
15,72.6,Receta,Prueba normal,8.7071,60,90,0.0,55.958,28.456,0.0001,500,1.1,0,13.543,76920,83520.0,6.4988,24.870000000000005,1.821,10.0,30,0.18775
15,72.8,Receta,Prueba normal,8.7464,60,90,0.0,56.944,29.643,0.0001,500,1.1,0,13.542,77045,83656.0,6.4978,24.870000000000005,1.8254,10.0,30,0.18765
15,73.0,Receta,Prueba normal,8.7852,60,90,0.0,58.354,30.752,0.0001,500,1.1,0,13.545,77169,83792.0,6.4969,24.870000000000005,1.8298,10.0,30,0.18743
15,73.2,Receta,Prueba normal,8.8237,60,90,0.0,60.097,31.054,0.0001,500,1.1,0,13.592,77294,83929.0,6.4977,24.860000000000014,1.8342,10.0,30,0.18742
15,73.4,Receta,Prueba normal,8.8619,60,90,0.0,61.546,30.334,0.0001,500,1.1,0,13.652,77420,84066.0,6.4994,24.860000000000014,1.8385,10.0,30,0.18743
15,73.6,Receta,Prueba normal,8.9001,60,90,0.0,62.294,28.159,0.0001,500,1.1,0,13.658,77545,84202.0,6.5012,24.850000000000023,1.8428,10.0,30,0.18725
15,73.8,Receta,Prueba normal,8.9382,60,90,0.0,62.339,25.797,0.0001,500,1.1,0,13.688,77670,84339.0,6.5024,24.840000000000032,1.8471,10.0,30,0.18717
15,74.0,Receta,Prueba normal,8.9763,60,90,0.0,61.903,23.186,0.0001,500,1.1,0,13.741,77796,84476.0,6.5028,24.83000000000004,1.8514,10.0,30,0.18724
15,74.2,Receta,Prueba normal,9.0141,60,90,0.0,61.288,19.789,0.0001,500,1.1,0,13.832,77921,84612.0,6.5045,24.82000000000005,1.8555,10.0,30,0.18746
15,74.4,Receta,Prueba normal,9.0518,60,90,0.0,60.014,15.308,0.0001,500,1.1,0,13.855,78046,84748.0,6.5054,24.810000000000002,1.8597,10.0,30,0.1874
15,74.6,Receta,Prueba normal,9.0896,60,90,0.0,58.357,11.256,0.0001,500,1.1,0,13.837,78170,84884.0,6.5053,24.810000000000002,1.8638,10.0,30,0.18724
15,74.8,Receta,Prueba normal,9.1282,60,90,0.0,56.748,8.8617,0.0001,500,1.1,0,13.797,78295,85020.0,6.5027,24.810000000000002,1.868,10.0,30,0.18695
15,75.0,Receta,Prueba normal,9.1667,60,90,0.0,56.188,8.1555,0.0001,500,1.1,0,13.769,78419,85156.0,6.4996,24.82000000000005,1.8723,10.0,30,0.18668
15,75.2,Receta,Prueba normal,9.2144,60,90,0.0,56.874,8.765,0.0001,100,1.1,0,12.712,78463,85212.0,6.5,24.910000000000025,1.8766,10.0,30,0.18376
15,75.4,Receta,Prueba normal,9.2618,60,90,0.0,57.386,40.303,0.0001,100,1.1,0,12.693,78507,85268.0,6.5007,24.980000000000018,1.881,10.0,30,0.18327
15,75.6,Receta,Prueba normal,9.3093,60,90,0.0,57.614,66.012,0.0001,100,1.1,0,12.715,78552,85323.0,6.5021,25.03000000000003,1.8853,10.0,30,0.18331
15,75.8,Receta,Prueba normal,9.3568,60,90,0.0,57.297,85.38,0.0001,100,1.1,0,12.702,78596,85379.0,6.5037,25.05000000000001,1.8896,10.0,30,0.18334
15,76.0,Receta,Prueba normal,9.4041,60,90,0.0,56.331,100.83,0.0001,100,1.1,0,12.661,78640,85435.0,6.504,25.07000000000005,1.8939,10.0,30,0.18335
15,76.2,Receta,Prueba normal,9.4484,60,116,0.0,55.272,113.79,0.0001,100,1.1,0,12.007,78689,85497.0,6.4936,25.110000000000014,1.8991,10.0,29,0.18154
15,76.4,Receta,Prueba normal,9.4919,60,116,0.0,58.395,137.41,0.0001,100,1.1,0,11.937,78739,85560.0,6.4863,25.129999999999995,1.9048,10.0,29,0.18109
15,76.6,Receta,Prueba normal,9.5348,60,116,0.0,64.379,154.02,0.0001,100,1.1,0,11.88,78789,85624.0,6.4836,25.140000000000043,1.9108,10.0,29,0.18093
15,76.8,Receta,Prueba normal,9.5773,60,116,0.0,71.459,167.11,0.0001,100,1.1,0,11.842,78842,85690.0,6.485,25.129999999999995,1.9168,10.0,29,0.18076
15,77.0,Receta,Prueba normal,9.6195,60,116,0.0,77.958,174.12,0.0001,100,1.1,0,11.821,78895,85757.0,6.4882,25.120000000000005,1.9229,10.0,29,0.18078
15,77.2,Receta,Prueba normal,9.6625,60,116,0.0,83.182,180.44,0.0001,100,1.1,0,11.856,78950,85825.0,6.4929,25.100000000000023,1.9289,10.0,29,0.1809
15,77.4,Receta,Prueba normal,9.7064,60,116,0.0,86.533,185.21,0.0001,100,1.1,0,11.848,79005,85894.0,6.4972,25.07000000000005,1.9349,10.0,29,0.18091
15,77.6,Receta,Prueba normal,9.7512,60,116,0.0,88.191,185.12,0.0001,100,1.1,0,11.895,79060,85963.0,6.5012,25.04000000000002,1.9407,10.0,29,0.18106
15,77.8,Receta,Prueba normal,9.7959,60,116,0.0,88.226,182.68,0.0001,100,1.1,0,11.847,79116,86032.0,6.5042,25.02000000000004,1.9465,10.0,29,0.18101
15,78.0,Receta,Prueba normal,9.8416,60,116,0.0,87.067,181.4,0.0001,100,1.1,0,11.877,79171,86101.0,6.5066,24.99000000000001,1.9522,10.0,29,0.18115
15,78.2,Receta,Prueba normal,9.8881,60,116,0.0,84.958,176.85,0.0001,100,1.1,0,11.873,79226,86169.0,6.5091,24.960000000000036,1.9579,10.0,29,0.18121
15,78.4,Receta,Prueba normal,9.9339,60,116,0.0,81.819,173.02,0.0001,100,1.1,0,11.811,79281,86236.0,6.5101,24.939999999999998,1.9636,10.0,29,0.18109
15,78.6,Receta,Prueba normal,9.9795,60,116,0.0,78.298,171.6,0.0001,100,1.1,0,11.741,79334,86303.0,6.5093,24.930000000000007,1.9693,10.0,29,0.18091
15,78.8,Receta,Prueba normal,10.025,60,116,0.0,75.115,170.86,0.0001,100,1.1,0,11.666,79387,86370.0,6.5075,24.930000000000007,1.9751,10.0,29,0.18072
15,79.0,Receta,Prueba normal,10.071,60,116,0.0,72.654,173.65,0.0001,100,1.1,0,11.727,79440,86436.0,6.5052,24.920000000000016,1.9809,10.0,29,0.18103
15,79.2,Receta,Prueba normal,10.117,60,116,0.0,71.114,175.16,0.0001,100,1.1,0,11.72,79492,86501.0,6.5024,24.920000000000016,1.9866,10.0,29,0.18106
15,79.4,Receta,Prueba normal,10.165,60,116,0.0,70.686,175.08,0.0001,100,1.1,0,11.724,79544,86567.0,6.5001,24.910000000000025,1.9922,10.0,29,0.18107
15,79.6,Receta,Prueba normal,10.212,60,116,0.0,71.161,173.87,0.0001,100,1.1,0,11.744,79596,86632.0,6.498,24.890000000000043,1.9977,10.0,29,0.18117
15,79.8,Receta,Prueba normal,10.26,60,116,0.0,72.472,172.31,0.0001,100,1.1,0,11.719,79648,86698.0,6.4971,24.900000000000034,2.0031,10.0,29,0.18117
15,80.0,Receta,Prueba normal,10.308,60,116,0.0,74.137,174.63,0.0001,100,1.1,0,11.713,79701,86764.0,6.4962,24.890000000000043,2.0086,10.0,29,0.18119
15,80.2,Receta,Prueba normal,10.352,60,90,0.0,76.177,172.71,0.0001,100,1.1,0,12.715,79749,86822.0,6.5098,24.810000000000002,2.0129,10.0,23,0.18357
15,80.4,Receta,Prueba normal,10.395,60,90,0.0,72.731,147.62,0.0001,100,1.1,0,12.725,79797,86879.0,6.5208,24.74000000000001,2.0165,10.0,23,0.1841
15,80.6,Receta,Prueba normal,10.438,60,90,0.0,64.951,44.285,170.57,100,1.1,0,12.669,79842,86935.0,6.5266,25.170000000000016,2.02,10.0,23,0.18404
15,80.8,Receta,Prueba normal,10.482,60,90,0.0,54.857,189.85,17.057,100,1.1,0,12.577,79886,86989.0,6.5258,25.110000000000014,2.0235,10.0,23,0.18387
15,81.0,Receta,Prueba normal,10.526,60,90,0.0,45.079,177.32,1.7057,100,1.1,0,12.552,79927,87041.0,6.5162,25.010000000000048,2.0271,10.0,23,0.18383
15,81.2,Receta,Prueba normal,10.569,60,90,0.0,39.152,154.15,0.17057,100,1.1,0,12.597,79968,87092.0,6.5019,24.930000000000007,2.0306,10.0,23,0.18398
15,81.4,Receta,Prueba normal,10.612,60,90,0.0,38.934,132.87,0.017057,100,1.1,0,12.541,80008,87143.0,6.486,24.870000000000005,2.0341,10.0,23,0.18384
15,81.6,Receta,Prueba normal,10.656,60,90,0.0,45.07,116.46,0.0017057,100,1.1,0,12.539,80050,87195.0,6.4779,24.83000000000004,2.0375,10.0,23,0.18384
15,81.8,Receta,Prueba normal,10.698,60,90,0.0,54.418,101.07,0.00017057,100,1.1,0,12.559,80094,87249.0,6.4788,24.79000000000002,2.041,10.0,23,0.18387
15,82.0,Receta,Prueba normal,10.74,60,90,0.0,63.374,30.32,109.52,100,1.1,0,12.616,80139,87304.0,6.4856,25.08000000000004,2.0444,10.0,23,0.1841
15,82.2,Receta,Prueba normal,10.783,60,90,0.0,69.633,128.26,10.952,100,1.1,0,12.596,80186,87361.0,6.4933,25.05000000000001,2.0477,10.0,23,0.18414
15,82.4,Receta,Prueba normal,10.825,60,90,0.0,72.844,121.91,1.0952,100,1.1,0,12.632,80233,87418.0,6.5017,24.99000000000001,2.0511,10.0,23,0.18426
